runId,scrapedAt,source,productLineName,productLineId,productId,productName,cleanName,setName,setCode,setId,rarity,cardNumber,cardType,sealed,releaseDate,productUrl,imageUrl,thumbnailUrl,marketPrice,lowestPrice,lowestPriceWithShipping,medianPrice,listingsCount,availability,currency,lowestListingCondition,lowestListingPrinting,lowestListingLanguage,lowestListingSellerName,lowestListingQuantity,lowestListingPrice,lowestListingShippingPrice,lowestListingPriceWithShipping
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284169,Box of Disaster (Secret),Box of Disaster (Secret),SWSH11: Lost Origin,SWSH11,3118,Secret Rare,214/196,Item,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284169/pokemon-swsh11-lost-origin-box-of-disaster-secret,https://tcgplayer-cdn.tcgplayer.com/product/284169_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284169_200w.jpg,1.86,0.99,0.99,,213,Available,USD,Near Mint,Holofoil,English,Littleroot Games,1,2.78,3.99,6.77
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284170,Collapsed Stadium (Secret),Collapsed Stadium (Secret),SWSH11: Lost Origin,SWSH11,3118,Secret Rare,215/196,Stadium,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284170/pokemon-swsh11-lost-origin-collapsed-stadium-secret,https://tcgplayer-cdn.tcgplayer.com/product/284170_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284170_200w.jpg,2.53,1.49,2,,168,Available,USD,Near Mint,Holofoil,English,Crazy Lazy Cards,2,3.91,3.99,7.9
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284171,Dark Patch (Secret),Dark Patch (Secret),SWSH11: Lost Origin,SWSH11,3118,Secret Rare,216/196,Item,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284171/pokemon-swsh11-lost-origin-dark-patch-secret,https://tcgplayer-cdn.tcgplayer.com/product/284171_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284171_200w.jpg,2.56,0.51,0.51,,204,Available,USD,Near Mint,Holofoil,English,WFGamingCo,1,2.59,3.99,6.58
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284172,Lost Vacuum (Secret),Lost Vacuum (Secret),SWSH11: Lost Origin,SWSH11,3118,Secret Rare,217/196,Item,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284172/pokemon-swsh11-lost-origin-lost-vacuum-secret,https://tcgplayer-cdn.tcgplayer.com/product/284172_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284172_200w.jpg,1.93,1.4,1.5,,238,Available,USD,Near Mint,Holofoil,English,Command Zone GandH,1,2,3.99,5.99
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284193,Code Card - V Battle Deck [Melmetal V],Code Card - V Battle Deck [Melmetal V],Pokemon GO,PGO,3064,Code Card,,Pokemon,false,2022-07-01T00:00:00Z,https://www.tcgplayer.com/product/284193/pokemon-pokemon-go-code-card-v-battle-deck-melmetal-v,https://tcgplayer-cdn.tcgplayer.com/product/284193_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284193_200w.jpg,0.48,0.65,0.65,1,6,Available,USD,Near Mint,Normal,English,PokemartFanFavs,1,0.65,1.49,2.14
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284194,Code Card - V Battle Deck [Mewtwo V],Code Card - V Battle Deck [Mewtwo V],Pokemon GO,PGO,3064,Code Card,,Pokemon,false,2022-07-01T00:00:00Z,https://www.tcgplayer.com/product/284194/pokemon-pokemon-go-code-card-v-battle-deck-mewtwo-v,https://tcgplayer-cdn.tcgplayer.com/product/284194_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284194_200w.jpg,0.81,0.81,0.83,0.95,8,Available,USD,Near Mint,Normal,English,PokeClutchCards,1,0.83,1.49,2.32
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284251,Charizard,Charizard,SWSH11: Lost Origin Trainer Gallery,SWSH11: TG,3172,Ultra Rare,TG03/TG30,Pokemon,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284251/pokemon-swsh11-lost-origin-trainer-gallery-charizard,https://tcgplayer-cdn.tcgplayer.com/product/284251_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284251_200w.jpg,31.58,14.23,14.8,,241,Available,USD,Near Mint,Holofoil,English,Vortextcg,1,32.06,3.99,36.05
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284253,Parasect,Parasect,SWSH11: Lost Origin Trainer Gallery,SWSH11: TG,3172,Ultra Rare,TG01/TG30,Pokemon,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284253/pokemon-swsh11-lost-origin-trainer-gallery-parasect,https://tcgplayer-cdn.tcgplayer.com/product/284253_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284253_200w.jpg,4.89,2.11,2.11,,284,Available,USD,Near Mint,Holofoil,English,Crazy Lazy Cards,3,5.14,3.99,9.13
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284254,Roserade,Roserade,SWSH11: Lost Origin Trainer Gallery,SWSH11: TG,3172,Ultra Rare,TG02/TG30,Pokemon,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284254/pokemon-swsh11-lost-origin-trainer-gallery-roserade,https://tcgplayer-cdn.tcgplayer.com/product/284254_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284254_200w.jpg,3.37,1,1,,301,Available,USD,Lightly Played,Holofoil,English,Moonblastgames,1,3.24,3.99,7.23
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284255,Chandelure,Chandelure,SWSH11: Lost Origin Trainer Gallery,SWSH11: TG,3172,Ultra Rare,TG04/TG30,Pokemon,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284255/pokemon-swsh11-lost-origin-trainer-gallery-chandelure,https://tcgplayer-cdn.tcgplayer.com/product/284255_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284255_200w.jpg,4.32,3,3.5,,260,Available,USD,Near Mint,Holofoil,English,ClaysBulkUp,2,4.63,3.99,8.62
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284258,Pikachu,Pikachu,SWSH11: Lost Origin Trainer Gallery,SWSH11: TG,3172,Ultra Rare,TG05/TG30,Pokemon,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284258/pokemon-swsh11-lost-origin-trainer-gallery-pikachu,https://tcgplayer-cdn.tcgplayer.com/product/284258_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284258_200w.jpg,42.99,22.4,22.4,,288,Available,USD,Lightly Played,Holofoil,English,The Wasteland Gaming,2,41.12,3.99,45.11
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284266,Gengar,Gengar,SWSH11: Lost Origin Trainer Gallery,SWSH11: TG,3172,Ultra Rare,TG06/TG30,Pokemon,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284266/pokemon-swsh11-lost-origin-trainer-gallery-gengar,https://tcgplayer-cdn.tcgplayer.com/product/284266_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284266_200w.jpg,57.51,25.95,25.95,,221,Available,USD,Near Mint,Holofoil,English,Underground Zone,2,57.4,3.99,61.39
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284267,Banette,Banette,SWSH11: Lost Origin Trainer Gallery,SWSH11: TG,3172,Ultra Rare,TG07/TG30,Pokemon,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284267/pokemon-swsh11-lost-origin-trainer-gallery-banette,https://tcgplayer-cdn.tcgplayer.com/product/284267_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284267_200w.jpg,3.21,1.65,1.65,,313,Available,USD,Lightly Played,Holofoil,English,The Deck Box,1,3.45,3.99,7.44
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284268,Hisuian Arcanine,Hisuian Arcanine,SWSH11: Lost Origin Trainer Gallery,SWSH11: TG,3172,Ultra Rare,TG08/TG30,Pokemon,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284268/pokemon-swsh11-lost-origin-trainer-gallery-hisuian-arcanine,https://tcgplayer-cdn.tcgplayer.com/product/284268_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284268_200w.jpg,4.84,2.79,2.79,,260,Available,USD,Near Mint,Holofoil,English,Crazy Lazy Cards,1,6.63,3.99,10.62
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284269,Spiritomb,Spiritomb,SWSH11: Lost Origin Trainer Gallery,SWSH11: TG,3172,Ultra Rare,TG09/TG30,Pokemon,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284269/pokemon-swsh11-lost-origin-trainer-gallery-spiritomb,https://tcgplayer-cdn.tcgplayer.com/product/284269_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284269_200w.jpg,3.17,1.14,1.14,,292,Available,USD,Damaged,Holofoil,English,The CollectiveCCG,1,1.4,1.49,2.89
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284270,Snorlax,Snorlax,SWSH11: Lost Origin Trainer Gallery,SWSH11: TG,3172,Ultra Rare,TG10/TG30,Pokemon,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284270/pokemon-swsh11-lost-origin-trainer-gallery-snorlax,https://tcgplayer-cdn.tcgplayer.com/product/284270_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284270_200w.jpg,22.73,12.99,13.5,,218,Available,USD,Near Mint,Holofoil,English,Graffiti Games,2,22.9,3.99,26.89
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284271,Castform,Castform,SWSH11: Lost Origin Trainer Gallery,SWSH11: TG,3172,Ultra Rare,TG11/TG30,Pokemon,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284271/pokemon-swsh11-lost-origin-trainer-gallery-castform,https://tcgplayer-cdn.tcgplayer.com/product/284271_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284271_200w.jpg,2.27,1,1.24,,305,Available,USD,Near Mint,Holofoil,English,ClaysBulkUp,4,2.26,3.99,6.25
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284272,Orbeetle V,Orbeetle V,SWSH11: Lost Origin Trainer Gallery,SWSH11: TG,3172,Ultra Rare,TG12/TG30,Pokemon,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284272/pokemon-swsh11-lost-origin-trainer-gallery-orbeetle-v,https://tcgplayer-cdn.tcgplayer.com/product/284272_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284272_200w.jpg,5.02,2,2.85,,146,Available,USD,Lightly Played,Holofoil,English,SharpBrothers Gaming,1,5.25,3.99,9.24
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284273,Orbeetle VMAX,Orbeetle VMAX,SWSH11: Lost Origin Trainer Gallery,SWSH11: TG,3172,Ultra Rare,TG13/TG30,Pokemon,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284273/pokemon-swsh11-lost-origin-trainer-gallery-orbeetle-vmax,https://tcgplayer-cdn.tcgplayer.com/product/284273_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284273_200w.jpg,12.41,9.81,9.81,,124,Available,USD,Lightly Played,Holofoil,English,Darkwater Games,1,12.25,3.99,16.24
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284274,Code Card - Arceus VSTAR Premium Collection,Code Card - Arceus VSTAR Premium Collection,SWSH11: Lost Origin,SWSH11,3118,Code Card,,Pokemon,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284274/pokemon-swsh11-lost-origin-code-card-arceus-vstar-premium-collection,https://tcgplayer-cdn.tcgplayer.com/product/284274_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284274_200w.jpg,1.99,1.5,1.5,16.8,3,Available,USD,Near Mint,Normal,English,Double Dog Cards,1,1.5,1.49,2.99
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284275,Centiskorch V,Centiskorch V,SWSH11: Lost Origin Trainer Gallery,SWSH11: TG,3172,Ultra Rare,TG14/TG30,Pokemon,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284275/pokemon-swsh11-lost-origin-trainer-gallery-centiskorch-v,https://tcgplayer-cdn.tcgplayer.com/product/284275_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284275_200w.jpg,5.14,1.79,1.99,,152,Available,USD,Near Mint,Holofoil,English,ClaysBulkUp,1,6.39,3.99,10.38
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284276,Centiskorch VMAX,Centiskorch VMAX,SWSH11: Lost Origin Trainer Gallery,SWSH11: TG,3172,Ultra Rare,TG15/TG30,Pokemon,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284276/pokemon-swsh11-lost-origin-trainer-gallery-centiskorch-vmax,https://tcgplayer-cdn.tcgplayer.com/product/284276_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284276_200w.jpg,8.9,6.99,6.99,,121,Available,USD,Lightly Played,Holofoil,English,Cardex,1,9.49,3.99,13.48
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284277,Arceus VSTAR - 123/172,Arceus VSTAR,Jumbo Cards,PR,1528,Promo,123/172,Pokemon,false,2015-04-01T00:00:00Z,https://www.tcgplayer.com/product/284277/pokemon-jumbo-cards-arceus-vstar-123-172,https://tcgplayer-cdn.tcgplayer.com/product/284277_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284277_200w.jpg,13.21,11,11,,11,Available,USD,Lightly Played,Holofoil,English,CBAG's TCG,21,11,4.95,15.95
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284278,Pikachu V,Pikachu V,SWSH11: Lost Origin Trainer Gallery,SWSH11: TG,3172,Ultra Rare,TG16/TG30,Pokemon,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284278/pokemon-swsh11-lost-origin-trainer-gallery-pikachu-v,https://tcgplayer-cdn.tcgplayer.com/product/284278_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284278_200w.jpg,125,60,60,,83,Available,USD,Damaged,Holofoil,English,StarkTCG,1,60,1,61
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284283,Pikachu VMAX,Pikachu VMAX,SWSH11: Lost Origin Trainer Gallery,SWSH11: TG,3172,Ultra Rare,TG17/TG30,Pokemon,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284283/pokemon-swsh11-lost-origin-trainer-gallery-pikachu-vmax,https://tcgplayer-cdn.tcgplayer.com/product/284283_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284283_200w.jpg,112.33,94.99,94.99,,73,Available,USD,Near Mint,Holofoil,English,Fusion Gaming,3,142.4,3.99,146.39
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284284,Enamorus V,Enamorus V,SWSH11: Lost Origin Trainer Gallery,SWSH11: TG,3172,Ultra Rare,TG18/TG30,Pokemon,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284284/pokemon-swsh11-lost-origin-trainer-gallery-enamorus-v,https://tcgplayer-cdn.tcgplayer.com/product/284284_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284284_200w.jpg,13.41,6.69,6.69,,100,Available,USD,Near Mint,Holofoil,English,Pixels TC,1,13.63,3.99,17.62
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284285,Lucario V - 146/264,Lucario V,Jumbo Cards,PR,1528,Ultra Rare,146/264,Pokemon,false,2015-04-01T00:00:00Z,https://www.tcgplayer.com/product/284285/pokemon-jumbo-cards-lucario-v-146-264,https://tcgplayer-cdn.tcgplayer.com/product/284285_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284285_200w.jpg,3.03,1,5.7,,24,Available,USD,Near Mint,Holofoil,English,scyred,18,5.7,1.25,6.95
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284286,Gallade V,Gallade V,SWSH11: Lost Origin Trainer Gallery,SWSH11: TG,3172,Ultra Rare,TG19/TG30,Pokemon,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284286/pokemon-swsh11-lost-origin-trainer-gallery-gallade-v,https://tcgplayer-cdn.tcgplayer.com/product/284286_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284286_200w.jpg,10.4,6.93,6.93,,131,Available,USD,Lightly Played,Holofoil,English,Game On NC,1,9.3,3.99,13.29
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284288,Code Card - Heavy Hitters Premium Collection,Code Card - Heavy Hitters Premium Collection,SWSH10: Astral Radiance,SWSH10,3040,Code Card,,Pokemon,false,2022-05-27T00:00:00Z,https://www.tcgplayer.com/product/284288/pokemon-swsh10-astral-radiance-code-card-heavy-hitters-premium-collection,https://tcgplayer-cdn.tcgplayer.com/product/284288_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284288_200w.jpg,0.05,0.05,0.05,0.1,27,Available,USD,Near Mint,Normal,English,Cledo Cards,43,0.05,1.49,1.54
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284290,Crobat V,Crobat V,SWSH11: Lost Origin Trainer Gallery,SWSH11: TG,3172,Ultra Rare,TG20/TG30,Pokemon,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284290/pokemon-swsh11-lost-origin-trainer-gallery-crobat-v,https://tcgplayer-cdn.tcgplayer.com/product/284290_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284290_200w.jpg,11.53,6.15,6.15,,144,Available,USD,Near Mint,Holofoil,English,HotsauceGames,1,13.25,3.99,17.24
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284294,Eternatus V,Eternatus V,SWSH11: Lost Origin Trainer Gallery,SWSH11: TG,3172,Ultra Rare,TG21/TG30,Pokemon,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284294/pokemon-swsh11-lost-origin-trainer-gallery-eternatus-v,https://tcgplayer-cdn.tcgplayer.com/product/284294_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284294_200w.jpg,5.57,3.5,4,,152,Available,USD,Near Mint,Holofoil,English,ClaysBulkUp,1,5.64,3.99,9.63
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284295,Eternatus VMAX,Eternatus VMAX,SWSH11: Lost Origin Trainer Gallery,SWSH11: TG,3172,Ultra Rare,TG22/TG30,Pokemon,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284295/pokemon-swsh11-lost-origin-trainer-gallery-eternatus-vmax,https://tcgplayer-cdn.tcgplayer.com/product/284295_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284295_200w.jpg,12.28,5.95,5.95,,102,Available,USD,Near Mint,Holofoil,English,Maryland TCG,1,15.1,3.99,19.09
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284296,Adventurer's Discovery,Adventurer's Discovery,SWSH11: Lost Origin Trainer Gallery,SWSH11: TG,3172,Ultra Rare,TG23/TG30,Supporter,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284296/pokemon-swsh11-lost-origin-trainer-gallery-adventurers-discovery,https://tcgplayer-cdn.tcgplayer.com/product/284296_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284296_200w.jpg,3.87,2.5,2.5,,182,Available,USD,Near Mint,Holofoil,English,Clever Bay Gaming,1,3.87,3.99,7.86
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284297,Boss's Orders,Boss's Orders,SWSH11: Lost Origin Trainer Gallery,SWSH11: TG,3172,Ultra Rare,TG24/TG30,Supporter,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284297/pokemon-swsh11-lost-origin-trainer-gallery-bosss-orders,https://tcgplayer-cdn.tcgplayer.com/product/284297_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284297_200w.jpg,9.67,6.63,8.5,,177,Available,USD,Near Mint,Holofoil,English,Finch and Sparrow,3,15.36,3.99,19.35
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284298,Cook,Cook,SWSH11: Lost Origin Trainer Gallery,SWSH11: TG,3172,Ultra Rare,TG25/TG30,Supporter,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284298/pokemon-swsh11-lost-origin-trainer-gallery-cook,https://tcgplayer-cdn.tcgplayer.com/product/284298_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284298_200w.jpg,3.24,1.97,2.2,,125,Available,USD,Lightly Played,Holofoil,English,Full Grip Games,1,4.49,3.99,8.48
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284299,Kabu,Kabu,SWSH11: Lost Origin Trainer Gallery,SWSH11: TG,3172,Ultra Rare,TG26/TG30,Supporter,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284299/pokemon-swsh11-lost-origin-trainer-gallery-kabu,https://tcgplayer-cdn.tcgplayer.com/product/284299_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284299_200w.jpg,1.81,0.57,0.57,,239,Available,USD,Near Mint,Holofoil,English,Skilled Games,2,2.88,3.99,6.87
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284300,Nessa,Nessa,SWSH11: Lost Origin Trainer Gallery,SWSH11: TG,3172,Ultra Rare,TG27/TG30,Supporter,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284300/pokemon-swsh11-lost-origin-trainer-gallery-nessa,https://tcgplayer-cdn.tcgplayer.com/product/284300_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284300_200w.jpg,13.39,10,10,,119,Available,USD,Near Mint,Holofoil,English,ClaysBulkUp,1,14.01,3.99,18
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284301,Opal,Opal,SWSH11: Lost Origin Trainer Gallery,SWSH11: TG,3172,Ultra Rare,TG28/TG30,Supporter,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284301/pokemon-swsh11-lost-origin-trainer-gallery-opal,https://tcgplayer-cdn.tcgplayer.com/product/284301_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284301_200w.jpg,2.08,1.25,1.25,,182,Available,USD,Near Mint,Holofoil,English,Atlas Collectables,1,5.19,3.99,9.18
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284302,Pikachu VMAX (Secret),Pikachu VMAX (Secret),SWSH11: Lost Origin Trainer Gallery,SWSH11: TG,3172,Ultra Rare,TG29/TG30,Pokemon,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284302/pokemon-swsh11-lost-origin-trainer-gallery-pikachu-vmax-secret,https://tcgplayer-cdn.tcgplayer.com/product/284302_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284302_200w.jpg,26.08,12.25,13.99,,104,Available,USD,Near Mint,Holofoil,English,Crazy Lazy Cards,1,31.98,3.99,35.97
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284303,Mew VMAX (Secret),Mew VMAX (Secret),SWSH11: Lost Origin Trainer Gallery,SWSH11: TG,3172,Secret Rare,TG30/TG30,Pokemon,false,2022-09-09T00:00:00Z,https://www.tcgplayer.com/product/284303/pokemon-swsh11-lost-origin-trainer-gallery-mew-vmax-secret,https://tcgplayer-cdn.tcgplayer.com/product/284303_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284303_200w.jpg,30.31,19.77,19.77,,148,Available,USD,Near Mint,Holofoil,English,Vortextcg,2,30.99,3.99,34.98
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284499,Infernape V - SWSH252,Infernape V - SWSH252,Jumbo Cards,PR,1528,Promo,SWS252,Pokemon,false,2015-04-01T00:00:00Z,https://www.tcgplayer.com/product/284499/pokemon-jumbo-cards-infernape-v-swsh252,https://tcgplayer-cdn.tcgplayer.com/product/284499_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284499_200w.jpg,2.3,0.94,2.27,,52,Available,USD,Near Mint,Holofoil,English,BigHitCollectibles,1,3.51,1.49,5
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284772,Shining Fates Premium Collection [Set of 2],Shining Fates Premium Collection [Set of 2],Shining Fates,SHF,2754,,,,false,2021-02-19T00:00:00Z,https://www.tcgplayer.com/product/284772/pokemon-shining-fates-shining-fates-premium-collection-set-of-2,https://tcgplayer-cdn.tcgplayer.com/product/284772_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284772_200w.jpg,215.43,250,250,336,4,Available,USD,Unopened,Normal,English,ZypherianTCG,1,250,0,250
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,284930,Fall 2022 Collector Chest,Fall 2022 Collector Chest,SWSH12: Silver Tempest,SWSH12,3170,,,,false,2022-11-11T00:00:00Z,https://www.tcgplayer.com/product/284930/pokemon-swsh12-silver-tempest-fall-2022-collector-chest,https://tcgplayer-cdn.tcgplayer.com/product/284930_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/284930_200w.jpg,71.26,79.9,79.9,97,5,Available,USD,Unopened,Normal,English,PokeDrewDaddy,1,79.9,7,86.9
